productName,brand,price,currency,GTIN
Dammsugarpåsar M40 MP+ Green,SWIRL,99.95,SEK,4006508220755
Antikljus Lila,FIXA,49.95,SEK,7340083497582
Paneer,AKADIA,38.95,SEK,5701638136813
Fotsalva Parabenfri,HELOSAN,49.95,SEK,7313910685704
Dammsugarpåsar A06 Mp+ Green,SWIRL,109,SEK,4006508220717
Semlor 10-Pack,CITY GROSS,179,SEK,2000953600003
Fullkornsgröt Mild & Naturell 8 Mån,SEMPER,54.95,SEK,7312170029228
Sorbet Vattenmelon, Fryst,TRIUMF GLASS,21.95,SEK,7312060502114
Tresor Cookies & Cream,KELLOGG'S,48.95,SEK,5059319016870
Bok Ekotipsets Bästa Husmorsknep,CAPTECH,129,SEK,9789178875665
Kattmat Ox/Morot I Gelé,FRISKIES,54.95,SEK,7613036987370
Påsktårta 8-10 Personer,CITY GROSS,229,SEK,2000949600000
Bok Guinness World Records 2024,CAPTECH,99,SEK,9789178876013
Kaffefilter Vit,FIXA,19.95,SEK,7340083454257
Paprikamix Klass 1 EKO,GARANT EKO,41.95,SEK,7311041049983
Mango/Lemon,ZEROH,25.95,SEK,7070841004430
Senap Grovstark,JOHNNY'S,24.95,SEK,7310155600769
Bok Faktakalender 2024,CAPTECH,149,SEK,9789155272401
Olivmix Mini Med Kärnor,ZETA,24.95,SEK,7350027797913
Bok Skam Den Som Ger Sig,CAPTECH,229,SEK,9789198764635
Bok Guldet,CAPTECH,79,SEK,9789189585621
Deodorant Roll-On Epic Fresh,AXE,37.95,SEK,59092292
Body Spray Epic Fresh,AXE,43.95,SEK,8720181192111
Filidutter Hallon,KONFEKTA,9.95,SEK,7315200292852
Bok 101 Öl Du Måste Dricka Innan Du Dör,CAPTECH,99,SEK,9789189722170
Pannkakor 14-Pack, Fryst,DAZZLEY,43.95,SEK,7311041083352
Oliver Halkidiki Utan Kärna EKO,FONTANA,34.95,SEK,7316150777550
Mjölkpulver Fettfritt,SEMPER,14.95,SEK,7310100318725
Oliver Kalamata Utan Kärna EKO,FONTANA,40.95,SEK,7316150777567
Sweet Chilisås Original,SANTA MARIA,26.5,SEK,7311310034603
Olivmix Utan Kärna EKO,FONTANA,38.95,SEK,7316150777574
Tranbärsdryck,KIVIKS MUSTERI,34.95,SEK,7314720736655
Vegeta,PODRAVKA,29.95,SEK,3850104008597
Bok Fredagsdrinken Uggla,CAPTECH,129,SEK,9789113131610
Bok En Sötare Vinter,CAPTECH,129,SEK,9789177959748
A-Fil Plus Dofilus 3,0%,ARLA,17.5,SEK,7310865691774
Semlor 4-Pack,CITY GROSS,74.95,SEK,2000952700001
Tomatsoppa,HEINZ,21.95,SEK,5000157062673
Semlor 2-Pack,CITY GROSS,44.95,SEK,2000952800008
Nogger, Fryst,GB GLACE,20,SEK,7310290002275
Kryddkvarn I Trä,SENSO KITCHEN,139,SEK,7332844326019
Bok Ville Går Till Tandläkaren,CAPTECH,79,SEK,9789189083844
Kattmat Ox I Gelé,MJAU,16.5,SEK,7300330038364
Vegofärs Formbar, Fryst,GARANT,64.95,SEK,7340083478536
Bok Ska Vi Leka Julafton, Med Pusselbitar,CAPTECH,129,SEK,9788775373659
Kattströ Vitt Spring Fresh,CATTIA,53.95,SEK,5700551260513
Kakmått Häst 11Cm,GASTROMAX,12.95,SEK,7316839394108
Teriyaki & Sesame,SANTA MARIA,39.95,SEK,7311310034368
Diskmaskinsrengöring,FIXA,39.95,SEK,7311043003976
Kakmått Snöflinga 8cm,GASTROMAX,12.95,SEK,7332462068292
Asian Spices Paneng Red Curry,SANTA MARIA,19.95,SEK,7311310034436
Kräftstjärtar I Lake Stora,POLAR,79.95,SEK,5701338914353
Chokladsnittar,CITY GROSS,34.95,SEK,2000954200004
Kolakakor,CITY GROSS,34.95,SEK,2000954300001
White Combi 23%,LUCKY COW,30.95,SEK,4008960203611
Bok Tittut Pumpan,CAPTECH,99,SEK,9789174695489
Syltlök,GARANT,24.95,SEK,7340083479854
Päronbiskvi 4-Pack,CITY GROSS,44.95,SEK,2000955000009
Cornichons,GARANT,26.95,SEK,7340083479861
Hamburgergurka,GARANT,32.95,SEK,7340083479878
Havregryn Glutenfri EKO,GARANT EKO,28.95,SEK,7340083481390
Kokosmjölk 17-18%,GARANT,14.95,SEK,7340083427343
Green Curry,SANTA MARIA,19.95,SEK,7311310034443
Snack Pot Mac'n Cheese,ELDORADO,12.5,SEK,7340083479823
Mozzarella Laktosfri,FRESCA D'ORO,15.5,SEK,7611612160865
Kakmått Ängel 10cm,GASTROMAX,12.95,SEK,7316839394245
Knackwurst,WP KNACKWURST,37.95,SEK,7340091002433
Kakmått Hare 11Cm,GASTROMAX,12.95,SEK,7316839394337
Soppa Potatis/Lök,HEINZ,21.95,SEK,5000157147226
Tampong Procomfort Normal,O.B.,29.95,SEK,3574660245615
LEGO® Friends Skoj med strandbuggy,LEGO,109,SEK,5702017412849
Bok Alfons Åberg Firar Jul,CAPTECH,79,SEK,9789129723748
Chorizo,RYBERGS CHARK,42.95,SEK,7350014548252
Bok Humlan Djojj Räddar Blomsterängen,CAPTECH,129,SEK,9789189740075
Salsiccia Chili,INGEMAR JOHANSSON,44.95,SEK,7392767006955
LEGO® Ninjago Kai och Ras bil och motorcykel,LEGO,239,SEK,5702017413044
Mimosasallad,RYDBERGS,39.95,SEK,7313161311575
LEGO® Ninjago Kejserlig drakjägarbest,LEGO,239,SEK,5702017413051
Pastasallad Med Lax Premium,MANUELL DELIKATESS,79.95,SEK,2000276700008
Skapa & Pyssla Halloween,CAPTECH,59,SEK,9789180378925
Kakmått Hund 11Cm,GASTROMAX,12.95,SEK,7316839394276
LEGO® NINJAGO Zanes spinjitzuracerbil med drakkraft,LEGO,419,SEK,5702017413068
Specialgröt 4 Mån,NESTLÉ,66.95,SEK,7613037029321
Salsiccia Classic,INGEMAR JOHANSSON,44.95,SEK,7392767006948
Pastasallad Med Skaldjur Premium,MANUELL DELIKATESS,94.95,SEK,2000277000008
LEGO® NINJAGO Soras omvandlingsbara robotmotorcykel,LEGO,579,SEK,5702017413075
LEGO® Harry Potter Quidditchkoffert,LEGO,869,SEK,5702017413204
Cherimoya, Klass 1,None,24.95,SEK,74257
LEGO® City Biltvätt,LEGO,239,SEK,5702017415017
Tunnbrödsrulle Med Laxfyllning,MANUELL DELIKATESS,49.95,SEK,2000279900009
LEGO® Friends Sjöräddningscenter,LEGO,629,SEK,5702017415215
Juice Mandarin/Morot EKO,GOD MORGON,27.95,SEK,5705010069492
LEGO® Friends Autumns häststall,LEGO,739,SEK,5702017415284
Kycklingar Gula 8-Pack,HEDLUND,39.95,SEK,7393885180282
Hundgodis Korvbitar,DOGGY,31.95,SEK,7311030711440
Persika Paraquayos, Klass 1,None,34.95,SEK,7311041066140
LEGO® Friends Hästträning,LEGO,369,SEK,5702017415291
A-Fil Dofilus 3,0% EKO KRAV,ARLA,17.95,SEK,7310865691804
Färskost Kaymak,GAZI,32.95,SEK,4002566004443
LEGO® Friends Heartlakes soppkök,LEGO,849,SEK,5702017415307
Prinskorv,NYHLÉNS HUGOSONS,79.95,SEK,7393263062315
Potatissallad,RYDBERGS,19.95,SEK,7313161310561
Noblesse Original Crisp,MARABOU,39.95,SEK,7622400705960
LEGO® Friends Nyhetsbil,LEGO,369,SEK,5702017415321
LEGO® Friends Sjöräddningsplan,LEGO,239,SEK,5702017415345
LEGO® Friends Pannkakskiosk,LEGO,109,SEK,5702017415352
LEGO® City Glasskiosk,LEGO,439,SEK,5702017415635
Matlåda 0,5L,FIXA,19.95,SEK,7311041063262
Baguette Med Köttbullar,MANUELL DELIKATESS,59.95,SEK,2000298300002
LEGO® City Skateboardpark,LEGO,719,SEK,5702017415642
Tomatjuice,KIVIKS MUSTERI,34.95,SEK,7314720716558
Baguette Ost/Skinka,MANUELL DELIKATESS,39.95,SEK,2000298400009
LEGO® DUPLO® Town Återvinningsbil,LEGO,249,SEK,5702017416236
Avokado I Nät, Klass 1,Hass,54.95,SEK,7311041052112
Kronlampa 11W E14 Vriden,OSRAM,29.95,SEK,4008321844910
LEGO® City Exploration Polarutforskare och snöskoter,LEGO,109,SEK,5702017416366
Grillspett Med Fisk & Grönsaker,MANUELL DELIKATESS,89,SEK,2000270400003
LED Kronlampa 25W E14 Dim,OSRAM,64.95,SEK,4058075436824
LEGO® City Exploration Utforskare och dykarbåt,LEGO,369,SEK,5702017416373
LEGO® City Great Vehicles Byggfordon och kran med rivningskula,LEGO,649,SEK,5702017416465
Heets Teak Selection,HEETS,53,SEK,7622100782520
LEGO® NINJAGO Heatwaves omvandlingsbara lavadrake,LEGO,629,SEK,5702017416540
LEGO® DUPLO® Town Livet på förskolan,LEGO,579,SEK,5702017417707
Heets Teak Selection Limpa,HEETS,499,SEK,7622100782537
Heets Russet Selection,HEETS,53,SEK,7622100782551
LEGO® Marvel Baby Rockets ship,LEGO,419,SEK,5702017419718
Heets Russet Selection Limpa,HEETS,499,SEK,7622100782568
Sverigetårta 6-8 Personer,CITY GROSS,199,SEK,2000935800001
LEGO® Marvel Wolverine byggfigur,LEGO,449,SEK,5702017419732
Prinsesstårta Grön 6-8 Portioner,CITY GROSS,199,SEK,2000935700004
LEGO® Marvel Captain America byggfigur,LEGO,449,SEK,5702017419749
LEGO® Super Heroes Batman™ byggfigur,LEGO,449,SEK,5702017419756
Ägg & Sillmacka,MANUELL DELIKATESS,34.95,SEK,2000278100004
Wienerkorv,GUDRUNS,56.95,SEK,7340052541483
Powerking Sportdryck Tropisk,POWERKING,12.95,SEK,7611612221955
LEGO® Marvel Black Widow & Captain Americas motorcyklar,LEGO,179,SEK,5702017419763
Pastasallad Kyckling Premium,MANUELL DELIKATESS,74.95,SEK,2000601500006
LEGO® Star Wars Pirate Snub fighter,LEGO,419,SEK,5702017421308
Noblesse Apelsin Crisp,MARABOU,39.95,SEK,7622400706035
Shampoo Avocado,RESPONS,25.95,SEK,3600541035645
Köttbullsmacka,MANUELL DELIKATESS,39.95,SEK,2000601600003
LEG ENDOR SPEEDER CHASE,LEGO,989,SEK,5702017421377
LEGO® Star Wars Tenoo Jedi Temple™,LEGO,539,SEK,5702017421391
Hundgodis Miniköttbullar,DOGGY,31.95,SEK,7311030711433
Teriyakisås,SPICEFIELD,19.95,SEK,7611612100625
LEG DEN LILLA SJÖJSAGOBOK,LEGO,239,SEK,5702017424804
Torrschampo Original,BATISTE,55.95,SEK,5010724527481
Sushi Ris,SPICEFIELD,32.95,SEK,7611612100649
LEGO® Disney Huset från ”Upp”,LEGO,689,SEK,5702017424842
Sriracha,SPICEFIELD,36.95,SEK,7611612100632
Julprinssestårta 6-8P,CITY GROSS,179,SEK,2000935900008
LEGO® Disney Princess Anna and Elsas magiska karusell,LEGO,239,SEK,5702017424859
LEGO® Disney Classic 100 år av tecknade Disneyikoner,LEGO,719,SEK,5702017424897
Stekpanna 28cm,TEFAL,719,SEK,3168430322646
Japansk Soya,PEARL RIVER BRIDGE,24.95,SEK,6947593012420
LEGO® Technic NASA:s marsrover Perseverence,LEGO,1169,SEK,5702017425184
Kakmått Tomte 11cm,GASTROMAX,12.95,SEK,7332462074644
Kycklingschnitzel, Fryst,GULDFÅGELN,39.95,SEK,7313940580161
Ballonger,PARTY PACK,24.95,SEK,7332447120205
Kakmått Snögubbe 11cm,GASTROMAX,12.95,SEK,7332462074668
Äppelmos,ÖNOS,34.95,SEK,7310770211432
LEGO® Harry Potter Husalfen Dobby™,LEGO,389,SEK,5702017462455
Salta Pinnar,ELDORADO,14.5,SEK,7311043004034
Blodpudding,GUDRUNS,22.95,SEK,7340052590986
Spel Vildkatten,BIG TIME,349,SEK,8412668164383
Maskindiskmedel Platinum All in One,YES,109,SEK,8006540809167
Vaniljsås Lyx,CITY GROSS,39.95,SEK,2000955300000
Kattmat Abborre I Gelé,MJAU,16.5,SEK,7300330038081
Te Peach Mango Pyramid,LIPTON,23.95,SEK,8722700001225
Grovknäcke Laktosfri Glutenfri,SEMPER,21.95,SEK,7310100565723
Torrschampo Blush,BATISTE,55.95,SEK,5010724527375
Juice Apelsin EKO,GOD MORGON,34.95,SEK,5705010069508
Semlor 2-Pack,CITY GROSS,44.95,SEK,2000994100005
Semlor 4-Pack,CITY GROSS,74.95,SEK,2000994200002
Matlåda 0,9L,FIXA,25.95,SEK,7311041063279
Fotfil Carborundum,SCHOLL,36.95,SEK,5038483204191
Semlor 10-Pack,CITY GROSS,179,SEK,2000994300009
Tårta Kärleksmums, Fryst,DELICATO,125,SEK,7315360010419
Nyponsoppa,KIVIKS MUSTERI,18.95,SEK,7314720557007
Blåbärssoppa,KIVIKS MUSTERI,19.95,SEK,7314720551708
Juice Äpple/Fläder EKO,GOD MORGON,30.95,SEK,5705010069515
Staropramen Öl 0,5%,STAROPRAMEN,43.95,SEK,8593868004775
Jordgubbssylt EKO,BJÖRNEKULLA,28.95,SEK,7317661714713
Rödbetssallad,RYDBERGS,19.95,SEK,7313161310677
Kakmått Julstrumpa 11Cm,GASTROMAX,12.95,SEK,7332462074651
Tvättmedel Flytande,SÅKLART,37.95,SEK,7340083473920
Handtvål Fresh Touch,DOVE,30.95,SEK,8717163023839
Skorpor Osötad,SKAFTÖSKORPAN,32.5,SEK,7331834401040
Klämpåse Banan/Jordgubb EKO,MINSTINGEN,9.95,SEK,7340083453977
Kattmat Lamm I Paté,MJAU,16.5,SEK,7300330038395
Wild Raspberry,ZEROH,26.95,SEK,7070841002955
Idealmakaroner,KUNGSÖRNEN,27.95,SEK,7310130416170
Chitarra,GARANT,18.95,SEK,7311043003532
Strössel Crunchy,DR. OETKER,34.95,SEK,5701073063774
Smörrebröd Med Räkor,MANUELL DELIKATESS,49.95,SEK,2000283200003
Diamanti Ricotta/Basilica,GARANT,29.95,SEK,7311043003549
Hundmat Original,DOGGY,279,SEK,7311030210622
Smörrebröd Med Kräftor,MANUELL DELIKATESS,49.95,SEK,2000283100006
Ravioli Svamp,GARANT,29.95,SEK,7311043003556
Smörrebröd Med Rostbiff,MANUELL DELIKATESS,36.95,SEK,2000511400007
Fusilli,GARANT,18.95,SEK,7311043003570
Te Arom Citron/Fänkål/Ingefära EKO,GARANT,29.95,SEK,7311043006090
Smörrebröd Med Paté,MANUELL DELIKATESS,36.95,SEK,2000511300000
Te Arom Bergamott/Lavendel/Kanel EKO,GARANT,29.95,SEK,7311043006106
Camembert Panerad,ALPENHAIN,44.95,SEK,4003751012052
Smörrebröd Med Pannbiff,MANUELL DELIKATESS,36.95,SEK,2000511200003
Vildhallonsylt EKO,BJÖRNEKULLA,34.95,SEK,7317661714782
Hundmat Original Mini,DOGGY,279,SEK,7311030210127
Mandelskorpor,SKAFTÖSKORPAN,32.5,SEK,7331834401033
Bellman Cigarill Gold,BELLMAN,129,SEK,8717625028884
Älg Grytbitar Handskurna, Fryst,TVÄRSKOGS VILT,125,SEK,7393287149016
Grönpeppar Salami,JAKOBSDALS,31.95,SEK,7391196007304
Bittermandel,DR. OETKER,14.95,SEK,5701073065037
Kaffefilter 1x4 Vita,MELITTA,24.95,SEK,4006508200450
Brioche Bagel Sesam,GARANT,35.95,SEK,7311043004010
GAR SOMMARSALLAD 125G,GARANT,17.95,SEK,7340083491573
Lemon & Lime,ZEROH,25.95,SEK,7070841002931
Kattmat Ox I Sås,MJAU,16.5,SEK,7300330038388
Saltrulle,JAKOBSDALS,33.5,SEK,7391196007663
Heavenly Volume Torrschampo,BATISTE,55.95,SEK,5010724528938
Kattmat Nötfärs I Gelé,MJAU,16.5,SEK,7300330038104
Honey Treasures Conditioner,RESPONS,25.95,SEK,3600541474086
Bbq Rub Ribs,SANTA MARIA,11.95,SEK,7311310033323
Smörrebröd Med Ost,MANUELL DELIKATESS,36.95,SEK,2000511600001
Grillkorv Chili/Cheddar,ANDERSSON&TILLMAN,62.95,SEK,7340063012804
Kardemummaskorpa,SKAFTÖSKORPAN,32.5,SEK,7331834401026
Brandvarnare,HOUSEGARD,99.95,SEK,7320896011076
Lyxlandgång,MANUELL DELIKATESS,99.95,SEK,2000561100001
Brandfilt,HOUSEGARD,349,SEK,7320896020252
Cider Päron Alkoholfri,HERRLJUNGA,17.95,SEK,7312720022235
Kattmat Kalkon I Paté,MJAU,16.5,SEK,7300330038401
Nötkött Lufttorkat,NYHLÉNS HUGOSONS,26.95,SEK,7393263051708
Kattmat Lax I Sås,MJAU,16.5,SEK,7300330038432
Lime, Klass 1,None,5.95,SEK,74048
Kattmat Havskräfta I Gelé,MJAU,16.5,SEK,7300330038098
Fruktdryck Päron,PREMIER,16.95,SEK,7611612524544
Torrfoder Original,DOGGY,119,SEK,7311030210615
Fruktdryck Rabarber/Jordgubb,PREMIER,16.95,SEK,7611612524575
Marvellous Nectar Conditioner,RESPONS,25.95,SEK,3600541348516
Penne,GARANT,18.95,SEK,7311043003587
Fruktdryck Blåbär/Lime,PREMIER,16.95,SEK,7611612524582
Marvellous Nectar Shampoo,RESPONS,31.95,SEK,3600541314634
Fullkornsvetekex Bakat Med Olivolja,GÖTEBORGS,36.95,SEK,7310523026412
Ananasjuice,DANA,29.95,SEK,3830055522885
Torrschampo Beautiful Brunette,BATISTE,55.95,SEK,5010724527474
Oliver Halkidiki Urkärnade,FONTANA,48.95,SEK,7316150777093
Jätten Choklad,GÖTEBORGS,21.95,SEK,7310525501610
Hjortronsylt KRAV,TORFOLK GÅRD,71.95,SEK,7391961111045
Honey Treasures Shampoo,RESPONS,25.95,SEK,3600541474048
Sötpotatis I Påse, Klass 1 EKO,USA,44.95,SEK,7340083444692
Klämpåse Banan/Mango/Sötpotatis EKO,MINSTINGEN,9.95,SEK,7340083453984
Triple Chocolate Brownie Mix,BETTY CROCKER,34.95,SEK,5010084904113
Bbq Rub Beer Can Chicken,SANTA MARIA,11.95,SEK,7311310033316
Filmjölk Citron 3,0%,SKÅNEMEJERIER,24.95,SEK,7310867000710
BBQ Grillolja Chili,SANTA MARIA,31.95,SEK,7311310281113
Hallondryck 3-Pack,PREMIER,11.95,SEK,7340083474088
Klämpåse Persika/Mango EKO,MINSTINGEN,9.95,SEK,7340083453960
Argan Penetrating Oil,OGX,139,SEK,3574661563312
BBQ Grillolja Allround,SANTA MARIA,31.95,SEK,7311310281014
Apelsindryck 3-Pack,PREMIER,11.95,SEK,7340083474095
Argan Extra Penetrating Oil,OGX,139,SEK,3574661563336
Bbq Grillolja Vitlök,SANTA MARIA,31.95,SEK,7311310281212
Pärondryck 3-Pack,PREMIER,11.95,SEK,7340083474101
Kryddkorv Cabanossy,KORVPOJKARNA,39.95,SEK,7350014900784
Matlåda 1,2L,FIXA,29.95,SEK,7311041063286
Mini Cup 4+ Mån Pastelpink,TWISTSHAKE,99.95,SEK,7350083122674
Kattmat Kastrerad Utekatt,MJAU,129,SEK,7311030173248
Granola Hasselnöt/Russin,RENEE VOLTAIRE,51.5,SEK,7340130500487
Hundmat Original,DOGGY,69.95,SEK,7311030210608
Nappflaska Anti-Colic Pastel Blue,TWISTSHAKE,99.95,SEK,7350083122629
Kombucha Grapefruit,HUMM,30.95,SEK,7350092180207
Tonfisksallad,MANUELL DELIKATESS,69,SEK,2000281700000
Strössel Mix,DR. OETKER,19.95,SEK,5701073062302
Grekisk Sallad,MANUELL DELIKATESS,69,SEK,2000281500006
Fullkornsvälling Drickfärdig 1 År,SEMPER,8.95,SEK,7310100685285
Wiernerkorv,LINDVALLS CHARK,129,SEK,7320020005230
Torrfoder Original Mini,DOGGY,119,SEK,7311030210110
Buffeask Servetter Tistel 33cm,FIXA,34.95,SEK,7311043004096
Vildsvin Färs, Fryst,TVÄRSKOGS VILT,84.95,SEK,7393287149207
White Crisp,RITTER SPORT,18.95,SEK,4000417292001
Kattmat Kalv/Grönsaker I Sås,GOURMET GOLD,10.5,SEK,7613034047892
Green Jalapeño Relish,SANTA MARIA,33.95,SEK,7311310031268
Vildsvin Grytbitar Handskurna, Fryst,TVÄRSKOGS VILT,99.95,SEK,7393287149214
Balsam Avocado,RESPONS,31.95,SEK,3600541035775
Torrfoder Original Mini,DOGGY,69.95,SEK,7311030210103
Hallondryck,PREMIER,6.5,SEK,7340083474125
Multivitamin Fruitmix,MULTIPLEX,22.95,SEK,7310612241153
Apelsindryck,PREMIER,6.5,SEK,7340083474132
Pärondryck Mindre Socker,PREMIER,6.5,SEK,7340083474149
Matlåda 1,6L,FIXA,34.95,SEK,7311041063293
LED Normallampa 60W E27 Dim,OSRAM,54.95,SEK,4058075433861
Te Choco EKO KRAV,YOGI TEA,37.95,SEK,4012824400153
LED Klotlampa 25W E14 Dim Fil,OSRAM,64.95,SEK,4058075436862
Apelsindryck 20%,GLOCKENGOLD,20.95,SEK,4013265001046
LED Klotlampa 40W E14 Dim Fil,OSRAM,64.95,SEK,4058075437029
Apple Drink 30%,GLOCKENGOLD,20.95,SEK,4013265001039
Prinskorv,KORVPOJKARNA,67.95,SEK,7350014900807
Grillkorv Tjock,NYHLÉNS HUGOSONS,49.95,SEK,7393263063541
Classic Spice Mix,EL TACO TRUCK,15.95,SEK,7350115906029
Laxtournedo Västerbottensost/Lime,MANUELL DELIKATESS,79.95,SEK,2000257000004
Spaghetti Glutenfri,GARANT,15.95,SEK,7340083454332
Bacon,FAVORIT,14.5,SEK,7331746173448
Juice Rödbeta EKO,RÅ,34.95,SEK,7391603140129
Tortilla Corn & Wheat Small,SANTA MARIA,24.95,SEK,7311311022395
Laxtournedo Med Kantarellsmak,MANUELL DELIKATESS,79.95,SEK,2000257100001
Pasta Rigatoni Glutenfri,GARANT,15.95,SEK,7340083454349
Laxtournedo Med Kräftsmak,MANUELL DELIKATESS,79.95,SEK,2000257200008
Dryck Blåbär,RÅ,92.95,SEK,7391603140235
Fusilli Glutenfri,GARANT,15.95,SEK,7340083454356
Klotlampa 11W E27,OSRAM,29.95,SEK,4008321844217
Pedalhink Vit,BFAB,139,SEK,7330010360201
Laxfilé Im Parma,MANUELL DELIKATESS,89,SEK,2000257500009
Salsa Taqueria,SANTA MARIA,28.95,SEK,7311312006189
Tandpetare 300st,BFAB,24.95,SEK,7330010156903
LED Normallampa 40W E27 Dim Varm Vit,OSRAM,74.95,SEK,4058075211322
Krisprygg Med Örter,MANUELL DELIKATESS,79.95,SEK,2000257700003
LED 60W E27 Sensor,OSRAM,109,SEK,4058075428324
Salsa Tomatillo,SANTA MARIA,28.95,SEK,7311312006226
Smörgåsbotten 24x32cm, Fryst,BOALTS BRÖD,83.95,SEK,7331331011223
Inlagd Sill,GARANT,18.95,SEK,7340083491658
Digestive 2-Pack,MCVITIES,41.95,SEK,5000396048001
LED Kronlampa 40W E14 Dim,OSRAM,74.95,SEK,4058075437043
Granola Hasselnötter/Dadlar,PAULÚNS,48.95,SEK,7310240001761
Löksill,GARANT,18.95,SEK,7340083491665
Soya Mushroom,PEARL RIVER BRIDGE,14.95,SEK,6921180820032
Traktörpanna,MASTER,369,SEK,7330010138749
Solid Gel Marine,GLADE,19.95,SEK,5000204314861
Löksill,GARANT,29.95,SEK,7340083491672
Nappar Pacifiers Svart/Vit 6 Mån,TWISTSHAKE,69.95,SEK,7350083120922
Inlagd Sill,GARANT,29.95,SEK,7340083491689
Havskräftor, Fryst,SMÅLANDKRÄFTAN,189,SEK,7350046100329
Deo Roll-On Pomegranate,DOVE,29.95,SEK,96033531
Bladselleri Påse, Klass 1,None,24.95,SEK,5016143222228
Grillpinnar 30cm,PARTY PACK,29.95,SEK,7332447100252
Fransk Löksill,GARANT,18.95,SEK,7340083491696
Chokladägg 6-Pack,ASBA,19.95,SEK,7340149202365
Senapssill,GARANT,29.95,SEK,7340083491702
Tonfisksnitt,MANUELL DELIKATESS,24.95,SEK,2000713200009
Skinksnitt,MANUELL DELIKATESS,24.95,SEK,2000713300006
Senapssill,GARANT,18.95,SEK,7340083491719
Skärgårdssill,GARANT,18.95,SEK,7340083491726
Rostbiffsmacka,MANUELL DELIKATESS,59.95,SEK,2000714600006
Brantevikssill,GARANT,18.95,SEK,7340083491733
Flytande Tvättmedel Color,VIA,69.95,SEK,8720181411885
Flytande Tvättmedel Color Parfymfri,VIA,72.95,SEK,8720181411915
Snacksalami Chili´n Cheese,PAUL OCH THOM,32.95,SEK,7331631009647
Majonnäs Lime & Jalapeño,SANTA MARIA,29.95,SEK,7311312006127
Salsa Peach & Chili,SANTA MARIA,28.95,SEK,7311312006202
Rödvinsvinäger EKO,GARANT EKO,29.95,SEK,7340083486159
Fiskbullar Dillsås,BORNHOLMS,22.95,SEK,5702024201351
Sköljmedel Vanilla Orchid,SOFTLAN,27.95,SEK,8718951190344
Vitvinsvinäger Italiensk,GARANT EKO,29.95,SEK,7340083486166
Fiskbullar Hummersås,BORNHOLMS,22.95,SEK,5702024201344
Katrinplommon EKO,GARANT EKO,29.95,SEK,7340083482366
Strössel Saltlaktits,DR. OETKER,25.95,SEK,5701073063781
Granola Mullbär,PAULÚNS,56.95,SEK,7310240001778
Oliver Twist Golden,OLIVER TWIST,51.95,SEK,57509853
Sköljmedel Softness And Care,SOFTLAN,27.95,SEK,8718951328761
Ölkorv Cheese/Chili,HÄRRARYD KARLSSON,36.95,SEK,7350037193378
Granola Kakao/Hallon,PAULÚNS,56.95,SEK,7310240001785
Sill Kräftmarinerad,GARANT,18.95,SEK,7340083491740
Frityrolja,ELDORADO,89.95,SEK,7311043006151
Ölandsvetemjöl Siktat EKO KRAV,SALTÅ KVARN,44.95,SEK,7317731701902
Rakapparat Flawless Legs,FLAWLESS,999,SEK,7350114692084
Ölkorv Chili,HÄRRARYD KARLSSON,36.95,SEK,7350037193408
Brantevikssill,GARANT,29.95,SEK,7340083491764
Sill Chili/Lime,GARANT,18.95,SEK,7340083491771
Fullkornsvälling Banan/Katrinplommon 1,5 År,SEMPER,84.95,SEK,7310100685933
Sill Äpple/Gräslök,GARANT,18.95,SEK,7340083491788
Deo Spray Pomegranate,DOVE,35.95,SEK,8711600786226
Pastej Skivbar Glutenfri,ARBOGA,21.95,SEK,7310941803411
Inläggningssill,ELDORADO,23.95,SEK,7340083491795
Rådjur Färs, Fryst,TVÄRSKOGS VILT,84.95,SEK,7393287149405
Spray Universal,AJAX,37.95,SEK,8718951624665
Linguine,ZETA,29.95,SEK,7350002407059
Spray Badrum,AJAX,37.95,SEK,8718951624856
Nappar Pacifiers Rosa/Lila 0-6 Mån,TWISTSHAKE,69.95,SEK,7350083122865
Spray Kitchen & Grease,AJAX,37.95,SEK,8718951624825
Shower Power Spray,AJAX,37.95,SEK,8718951625112
Tryffelmajonnäs,GARANT,23.95,SEK,7340083454295
Wc Power Spray,AJAX,37.95,SEK,8718951625143
Sommargrönsaker, Fryst,ELDORADO,19.95,SEK,7311041052327
Tzatziki,GARANT,18.95,SEK,7340083454301
Apelsiner I Nät, Klass 1 EKO,Navelina,39.95,SEK,7311041049730
Korvbröd 10-Pack,KORVBRÖDSBAGARN,21.95,SEK,7311379532072
Kökssvamp,BFAB,17.95,SEK,7332494748872
Diskmedel Original,YES,33.95,SEK,8006540956663
Hot Jalapeño,KAVLI,44.95,SEK,7311441165214
Kökssvamp,BFAB,17.95,SEK,7332494748865
Diskmedel Original,YES,69.95,SEK,8006540956588
Diskmedel Max Power Original,YES,39.95,SEK,8700216187770
Chicken Drumsticks BBQ, Fryst,GULDFÅGELN,39.95,SEK,7313940574603
Diskmedel Platinum Original,YES,39.95,SEK,8006540956571
Zlatni Puder,KLAS,20.95,SEK,3870004000019
Mellanmjölk 1,5% EKO KRAV,ARLA KO,18.95,SEK,7310865062024
Diskmedel Sensitive,YES,39.95,SEK,8006540956687
Diskmedel Aromatics Apple,YES,39.95,SEK,8006540956427
Hårfärg 10 Extra Ljusblond,EXCELLENCE,119,SEK,5703147063192
Spaghetti Fullkorn,GARANT,25.95,SEK,7311043001613
